id,code,incident_id,incident_code,technicien_id,technicien_nom,technicien_matricule,secteur_id,secteur_nom,severite,statut,date_creation,date_assignation,date_resolution,duree_intervention_min,distance_km,note_intervention,statut_terrain,date_arrivee_site,date_debut_intervention,date_fin_intervention,pause_prise,pause_debut_terrain,pause_fin_terrain,cause_incomplete,contraintes,updated_by,historique_statuts
231,TKT-00231,263,INC-202603-0263,11,Mehdi MOUSSAOUI,TECH-011,1,Grand Casablanca,MINEUR,FERME,2026-03-10T10:42:52.754412,2026-03-10T10:47:52.754412,2026-03-10T11:36:52.754412,79,23.54,4.8,COMPLETE,2026-03-10T11:14:52.754412,2026-03-10T11:28:52.754412,2026-03-10T12:47:52.754412,False,,,,"[""Dependance fournisseur externe""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-03-10T10:42:52.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-03-10T10:47:52.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-03-10T11:14:52.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-10T11:28:52.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-03-10T12:47:52.754412""}]"
232,TKT-00232,264,INC-202602-0264,20,Meriem BOUAYAD,TECH-020,4,Fès,MINEUR,RESOLU,2026-02-04T01:22:46.754412,2026-02-04T01:25:46.754412,2026-02-04T04:09:46.754412,177,21.17,2.7,COMPLETE,2026-02-04T01:36:46.754412,2026-02-04T01:43:46.754412,2026-02-04T04:40:46.754412,True,13:00,14:00,,"[""Coordination avec equipe reseau requise"", ""Zone a acces restreint""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-02-04T01:22:46.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-02-04T01:25:46.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-02-04T01:36:46.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-02-04T01:43:46.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-02-04T03:43:46.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-02-04T04:43:46.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-02-04T04:40:46.754412""}]"
233,TKT-00233,265,INC-202512-0265,30,Yasmine JADID,TECH-030,7,Meknès,MINEUR,EN_COURS,2025-12-12T18:00:01.754412,2025-12-12T18:02:01.754412,,,23.07,,EN_ROUTE,2025-12-12T18:16:01.754412,2025-12-12T18:28:01.754412,,False,,,,"[""Necessite coupure reseau planifiee""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2025-12-12T18:00:01.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2025-12-12T18:02:01.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2025-12-12T18:16:01.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-12T18:28:01.754412""}]"
234,TKT-00234,266,INC-202512-0266,10,Sara LAHLOU,TECH-010,5,Tanger,CRITIQUE,FERME,2025-12-07T00:37:28.754412,2025-12-07T00:47:28.754412,2025-12-07T05:37:28.754412,313,7.8,3.2,COMPLETE,2025-12-07T01:06:28.754412,2025-12-07T01:12:28.754412,2025-12-07T06:25:28.754412,True,13:00,14:00,,"[""Manque d outillage specifique""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2025-12-07T00:37:28.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2025-12-07T00:47:28.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2025-12-07T01:06:28.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-07T01:12:28.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2025-12-07T03:12:28.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-07T04:12:28.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2025-12-07T06:25:28.754412""}]"
235,TKT-00235,267,INC-202601-0267,17,Ayoub BELKADI,TECH-017,7,Meknès,CRITIQUE,EN_COURS,2026-01-10T23:29:15.754412,2026-01-10T23:43:15.754412,,,27.5,,EN_ROUTE,2026-01-11T00:03:15.754412,2026-01-11T00:08:15.754412,,True,13:00,14:00,,"[""Intervention nocturne requise""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-01-10T23:29:15.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-01-10T23:43:15.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-01-11T00:03:15.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-11T00:08:15.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-01-11T02:08:15.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-11T03:08:15.754412""}]"
236,TKT-00236,268,INC-202605-0268,16,Houda KETTANI,TECH-016,5,Tanger,CRITIQUE,FERME,2026-05-14T16:56:10.754412,2026-05-14T17:11:10.754412,2026-05-14T21:39:10.754412,305,29.1,4.2,COMPLETE,2026-05-14T17:38:10.754412,2026-05-14T17:51:10.754412,2026-05-14T22:56:10.754412,True,13:00,14:00,,[],TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-05-14T16:56:10.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-05-14T17:11:10.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-05-14T17:38:10.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-14T17:51:10.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-05-14T19:51:10.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-14T20:51:10.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-05-14T22:56:10.754412""}]"
237,TKT-00237,269,INC-202605-0269,26,Rim TAHIRI,TECH-026,4,Fès,MINEUR,EN_COURS,2026-05-12T10:06:49.754412,2026-05-12T10:14:49.754412,,,13.53,,EN_COURS,2026-05-12T10:51:49.754412,2026-05-12T11:04:49.754412,,True,13:00,14:00,,"[""Manque d outillage specifique"", ""Acces difficile (hauteur / espace confine)""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-05-12T10:06:49.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-05-12T10:14:49.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-05-12T10:51:49.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-12T11:04:49.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-05-12T13:04:49.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-12T14:04:49.754412""}]"
238,TKT-00238,270,INC-202604-0270,27,Tariq BENSLIMANE,TECH-027,8,Oujda,MINEUR,RESOLU,2026-04-25T04:00:02.754412,2026-04-25T04:03:02.754412,2026-04-25T06:28:02.754412,161,10.64,3.7,COMPLETE,2026-04-25T04:32:02.754412,2026-04-25T04:37:02.754412,2026-04-25T07:18:02.754412,True,13:00,14:00,,"[""Intervention nocturne requise"", ""Manque d outillage specifique""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-04-25T04:00:02.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-04-25T04:03:02.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-04-25T04:32:02.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-04-25T04:37:02.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-04-25T06:37:02.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-04-25T07:37:02.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-04-25T07:18:02.754412""}]"
239,TKT-00239,272,INC-202603-0272,27,Tariq BENSLIMANE,TECH-027,8,Oujda,MINEUR,FERME,2026-03-19T03:50:31.754412,2026-03-19T03:58:31.754412,2026-03-19T05:13:31.754412,112,7.32,2.5,COMPLETE,2026-03-19T04:27:31.754412,2026-03-19T04:32:31.754412,2026-03-19T06:24:31.754412,False,,,,"[""Necessite coupure reseau planifiee""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-03-19T03:50:31.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-03-19T03:58:31.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-03-19T04:27:31.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-19T04:32:31.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-03-19T06:24:31.754412""}]"
240,TKT-00240,273,INC-202512-0273,3,Mohammed OUALI,TECH-003,2,Rabat-Salé,CRITIQUE,FERME,2025-12-18T07:31:21.754412,2025-12-18T07:46:21.754412,2025-12-18T14:55:21.754412,462,5.32,4.3,COMPLETE,2025-12-18T08:31:21.754412,2025-12-18T08:42:21.754412,2025-12-18T16:24:21.754412,True,13:00,14:00,,[],ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2025-12-18T07:31:21.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2025-12-18T07:46:21.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2025-12-18T08:31:21.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-18T08:42:21.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2025-12-18T10:42:21.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-18T11:42:21.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2025-12-18T16:24:21.754412""}]"
241,TKT-00241,274,INC-202605-0274,9,Karim BENSOUDA,TECH-009,10,Tétouan,CRITIQUE,RESOLU,2026-05-16T11:33:38.754412,2026-05-16T11:38:38.754412,2026-05-16T18:43:38.754412,442,24.32,4.2,COMPLETE,2026-05-16T11:53:38.754412,2026-05-16T12:04:38.754412,2026-05-16T19:26:38.754412,True,13:00,14:00,,"[""Intervention nocturne requise"", ""Necessite coupure reseau planifiee""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-05-16T11:33:38.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-05-16T11:38:38.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-05-16T11:53:38.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-16T12:04:38.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-05-16T14:04:38.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-16T15:04:38.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-05-16T19:26:38.754412""}]"
242,TKT-00242,275,INC-202512-0275,29,Reda DOUKKALI,TECH-029,9,Kenitra,MAJEUR,RESOLU,2025-12-05T15:55:12.754412,2025-12-05T16:00:12.754412,2025-12-05T17:20:12.754412,115,4.53,2.8,COMPLETE,2025-12-05T16:36:12.754412,2025-12-05T16:44:12.754412,2025-12-05T18:39:12.754412,False,,,,[],ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2025-12-05T15:55:12.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2025-12-05T16:00:12.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2025-12-05T16:36:12.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-05T16:44:12.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2025-12-05T18:39:12.754412""}]"
243,TKT-00243,276,INC-202604-0276,29,Reda DOUKKALI,TECH-029,9,Kenitra,MINEUR,FERME,2026-04-02T20:27:19.754412,2026-04-02T20:32:19.754412,2026-04-02T22:29:19.754412,141,4.99,4.9,COMPLETE,2026-04-02T21:13:19.754412,2026-04-02T21:21:19.754412,2026-04-02T23:42:19.754412,True,13:00,14:00,,[],TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-04-02T20:27:19.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-04-02T20:32:19.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-04-02T21:13:19.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-04-02T21:21:19.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-04-02T23:21:19.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-04-03T00:21:19.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-04-02T23:42:19.754412""}]"
244,TKT-00244,277,INC-202512-0277,3,Mohammed OUALI,TECH-003,2,Rabat-Salé,MINEUR,FERME,2025-12-06T22:15:59.754412,2025-12-06T22:20:59.754412,2025-12-06T23:07:59.754412,60,3.16,2.5,COMPLETE,2025-12-06T22:47:59.754412,2025-12-06T22:54:59.754412,2025-12-06T23:54:59.754412,False,,,,"[""Acces difficile (hauteur / espace confine)"", ""Manque d outillage specifique""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2025-12-06T22:15:59.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2025-12-06T22:20:59.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2025-12-06T22:47:59.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-06T22:54:59.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2025-12-06T23:54:59.754412""}]"
245,TKT-00245,279,INC-202601-0279,23,Adil REGRAGUI,TECH-023,9,Kenitra,MAJEUR,FERME,2026-01-28T13:10:59.754412,2026-01-28T13:15:59.754412,2026-01-28T13:41:59.754412,49,10.24,4.6,COMPLETE,2026-01-28T13:56:59.754412,2026-01-28T14:06:59.754412,2026-01-28T14:55:59.754412,False,,,,"[""Intervention nocturne requise"", ""Acces difficile (hauteur / espace confine)""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-01-28T13:10:59.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-01-28T13:15:59.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-01-28T13:56:59.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-28T14:06:59.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-01-28T14:55:59.754412""}]"
246,TKT-00246,280,INC-202605-0280,12,Hajar ALAMI,TECH-012,9,Kenitra,CRITIQUE,FERME,2026-05-29T12:53:08.754412,2026-05-29T13:06:08.754412,2026-05-29T18:11:08.754412,331,6.17,4.6,COMPLETE,2026-05-29T13:41:08.754412,2026-05-29T13:47:08.754412,2026-05-29T19:18:08.754412,True,13:00,14:00,,[],ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-05-29T12:53:08.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-05-29T13:06:08.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-05-29T13:41:08.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-29T13:47:08.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-05-29T15:47:08.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-29T16:47:08.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-05-29T19:18:08.754412""}]"
247,TKT-00247,281,INC-202601-0281,2,Fatima ELHASSANI,TECH-002,3,Marrakech,MAJEUR,FERME,2026-01-19T15:56:50.754412,2026-01-19T16:09:50.754412,2026-01-19T17:37:50.754412,109,22.26,2.6,COMPLETE,2026-01-19T16:34:50.754412,2026-01-19T16:45:50.754412,2026-01-19T18:34:50.754412,False,,,,[],ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-01-19T15:56:50.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-01-19T16:09:50.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-01-19T16:34:50.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-19T16:45:50.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-01-19T18:34:50.754412""}]"
248,TKT-00248,282,INC-202601-0282,25,Ilyas IDRISSI,TECH-025,10,Tétouan,MAJEUR,RESOLU,2026-01-24T19:07:28.754412,2026-01-24T19:09:28.754412,2026-01-24T21:04:28.754412,146,20.6,3.3,COMPLETE,2026-01-24T19:52:28.754412,2026-01-24T20:07:28.754412,2026-01-24T22:33:28.754412,True,13:00,14:00,,"[""Dependance fournisseur externe""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-01-24T19:07:28.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-01-24T19:09:28.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-01-24T19:52:28.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-24T20:07:28.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-01-24T22:07:28.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-24T23:07:28.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-01-24T22:33:28.754412""}]"
249,TKT-00249,283,INC-202603-0283,11,Mehdi MOUSSAOUI,TECH-011,1,Grand Casablanca,MINEUR,RESOLU,2026-03-03T00:19:08.754412,2026-03-03T00:31:08.754412,2026-03-03T00:45:08.754412,51,19.34,3.0,COMPLETE,2026-03-03T00:43:08.754412,2026-03-03T00:56:08.754412,2026-03-03T01:47:08.754412,False,,,,"[""Dependance fournisseur externe""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-03-03T00:19:08.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-03-03T00:31:08.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-03-03T00:43:08.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-03T00:56:08.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-03-03T01:47:08.754412""}]"
250,TKT-00250,284,INC-202605-0284,11,Mehdi MOUSSAOUI,TECH-011,1,Grand Casablanca,CRITIQUE,EN_COURS,2026-05-13T16:00:00.754412,2026-05-13T16:04:00.754412,,,4.03,,EN_ROUTE,2026-05-13T16:41:00.754412,2026-05-13T16:51:00.754412,,False,,,,"[""Necessite coupure reseau planifiee""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-05-13T16:00:00.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-05-13T16:04:00.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-05-13T16:41:00.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-13T16:51:00.754412""}]"
251,TKT-00251,285,INC-202605-0285,6,Zineb TAZI,TECH-006,7,Meknès,MAJEUR,RESOLU,2026-05-19T12:30:32.754412,2026-05-19T12:40:32.754412,2026-05-19T16:10:32.754412,226,3.14,2.9,COMPLETE,2026-05-19T13:20:32.754412,2026-05-19T13:34:32.754412,2026-05-19T17:20:32.754412,True,13:00,14:00,,"[""Intervention nocturne requise""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-05-19T12:30:32.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-05-19T12:40:32.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-05-19T13:20:32.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-19T13:34:32.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-05-19T15:34:32.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-19T16:34:32.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-05-19T17:20:32.754412""}]"
252,TKT-00252,289,INC-202605-0289,11,Mehdi MOUSSAOUI,TECH-011,1,Grand Casablanca,MINEUR,FERME,2026-05-19T11:41:09.754412,2026-05-19T11:52:09.754412,2026-05-19T11:44:09.754412,32,16.32,2.8,COMPLETE,2026-05-19T12:05:09.754412,2026-05-19T12:10:09.754412,2026-05-19T12:42:09.754412,False,,,,"[""Manque d outillage specifique"", ""Zone a acces restreint""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-05-19T11:41:09.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-05-19T11:52:09.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-05-19T12:05:09.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-19T12:10:09.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-05-19T12:42:09.754412""}]"
253,TKT-00253,290,INC-202605-0290,10,Sara LAHLOU,TECH-010,5,Tanger,CRITIQUE,EN_COURS,2026-05-27T21:18:15.754412,2026-05-27T21:27:15.754412,,,14.82,,INCOMPLET,2026-05-27T21:59:15.754412,2026-05-27T22:11:15.754412,,True,13:00,14:00,Competence specialisee requise - escalade niveau 2,"[""Manque d outillage specifique"", ""Coordination avec equipe reseau requise""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-05-27T21:18:15.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-05-27T21:27:15.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-05-27T21:59:15.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-27T22:11:15.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-05-28T00:11:15.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-28T01:11:15.754412""}, {""statut"": ""INCOMPLET"", ""timestamp"": ""2026-05-27T22:46:15.754412"", ""cause"": ""Competence specialisee requise - escalade niveau 2""}]"
254,TKT-00254,291,INC-202606-0291,24,Ghita BENMOUSSA,TECH-024,7,Meknès,MINEUR,EN_COURS,2026-06-01T08:04:43.754412,2026-06-01T08:16:43.754412,,,26.1,,SUR_SITE,2026-06-01T08:57:43.754412,2026-06-01T09:05:43.754412,,False,,,,"[""Dependance fournisseur externe"", ""Coordination avec equipe reseau requise""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-06-01T08:04:43.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-06-01T08:16:43.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-06-01T08:57:43.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-06-01T09:05:43.754412""}]"
255,TKT-00255,292,INC-202603-0292,18,Loubna NACIRI,TECH-018,4,Fès,MAJEUR,FERME,2026-03-23T07:18:50.754412,2026-03-23T07:21:50.754412,2026-03-23T07:50:50.754412,53,0.52,4.1,COMPLETE,2026-03-23T07:59:50.754412,2026-03-23T08:08:50.754412,2026-03-23T09:01:50.754412,False,,,,"[""Coordination avec equipe reseau requise"", ""Dependance fournisseur externe""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-03-23T07:18:50.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-03-23T07:21:50.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-03-23T07:59:50.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-23T08:08:50.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-03-23T09:01:50.754412""}]"
256,TKT-00256,294,INC-202604-0294,8,Nadia FILALI,TECH-008,6,Agadir,MINEUR,RESOLU,2026-04-21T06:22:37.754412,2026-04-21T06:32:37.754412,2026-04-21T07:37:37.754412,80,2.37,4.9,COMPLETE,2026-04-21T07:05:37.754412,2026-04-21T07:19:37.754412,2026-04-21T08:39:37.754412,False,,,,"[""Zone a acces restreint""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-04-21T06:22:37.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-04-21T06:32:37.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-04-21T07:05:37.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-04-21T07:19:37.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-04-21T08:39:37.754412""}]"
257,TKT-00257,295,INC-202603-0295,10,Sara LAHLOU,TECH-010,5,Tanger,MAJEUR,EN_COURS,2026-03-23T09:24:12.754412,2026-03-23T09:35:12.754412,,,10.0,,SUR_SITE,2026-03-23T10:16:12.754412,2026-03-23T10:29:12.754412,,False,,,,"[""Zone a acces restreint""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-03-23T09:24:12.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-03-23T09:35:12.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-03-23T10:16:12.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-23T10:29:12.754412""}]"
258,TKT-00258,296,INC-202603-0296,4,Amina CHRAIBI,TECH-004,8,Oujda,CRITIQUE,RESOLU,2026-03-18T20:07:16.754412,2026-03-18T20:21:16.754412,2026-03-19T02:50:16.754412,409,3.66,3.0,COMPLETE,2026-03-18T20:39:16.754412,2026-03-18T20:46:16.754412,2026-03-19T03:35:16.754412,True,13:00,14:00,,[],TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-03-18T20:07:16.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-03-18T20:21:16.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-03-18T20:39:16.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-18T20:46:16.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-03-18T22:46:16.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-18T23:46:16.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-03-19T03:35:16.754412""}]"
259,TKT-00259,297,INC-202604-0297,19,Omar FASSI,TECH-019,2,Rabat-Salé,MINEUR,FERME,2026-04-16T17:39:15.754412,2026-04-16T17:53:15.754412,2026-04-16T17:54:15.754412,40,17.91,2.6,COMPLETE,2026-04-16T18:27:15.754412,2026-04-16T18:42:15.754412,2026-04-16T19:22:15.754412,False,,,,"[""Necessite coupure reseau planifiee"", ""Zone a acces restreint""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-04-16T17:39:15.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-04-16T17:53:15.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-04-16T18:27:15.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-04-16T18:42:15.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-04-16T19:22:15.754412""}]"
260,TKT-00260,299,INC-202605-0299,29,Reda DOUKKALI,TECH-029,9,Kenitra,MAJEUR,EN_COURS,2026-05-02T05:05:37.754412,2026-05-02T05:07:37.754412,,,19.35,,PAUSE,2026-05-02T05:17:37.754412,2026-05-02T05:25:37.754412,,False,,,,"[""Intervention nocturne requise""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-05-02T05:05:37.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-05-02T05:07:37.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-05-02T05:17:37.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-02T05:25:37.754412""}]"
